step_return,sharpe_reward,drawdown_penalty,overtrade_penalty,total_reward
0.0008816061154269627,-0.04580176067579036,0.006487158626556843,0.00021177459728815751,-0.010397503175997073
-4.529864246959749e-05,-0.045837029351940714,0.006491394631324535,4.77294112380275e-05,-0.011168125620226232
-0.00026422783705678436,-0.04604241921139866,0.006516102207867296,8.153001142509061e-05,-0.011466101977489037
0.0,-0.0459963901802664,0.006516102207867296,0.0,-0.011115741225893936
0.0,-0.04601456419439174,0.006516102207867296,0.0,-0.01111755862730647
0.0,-0.04593651638182698,0.006516102207867296,0.0,-0.011109753846049994
0.0,-0.04574198909182075,0.006516102207867296,0.0,-0.01109030111704937
0.0,-0.04558650975954258,0.006516102207867296,0.0,-0.011074753183821555
0.0,-0.04528292608817625,0.006516102207867296,0.0,-0.01104439481668492
0.0,-0.04514464149444078,0.006516102207867296,0.0,-0.011030566357311374
0.0,-0.04445965556048018,0.006516102207867296,0.0,-0.010962067763915314
0.0,-0.04437953100963023,0.006516102207867296,0.0,-0.01095405530883032
0.0,-0.0439804429471394,0.006516102207867296,0.0,-0.010914146502581237
0.0,-0.0439804429471394,0.006516102207867296,0.0,-0.010914146502581237
0.0,-0.0439804429471394,0.006516102207867296,0.0,-0.010914146502581237
0.0,-0.043918787433778646,0.006516102207867296,0.0,-0.01090798095124516
0.0,-0.04391072974212116,0.006516102207867296,0.0,-0.010907175182079412
0.0,-0.04391072974212116,0.006516102207867296,0.0,-0.010907175182079412
0.0,-0.04391072974212116,0.006516102207867296,0.0,-0.010907175182079412
0.0,-0.04391072974212116,0.006516102207867296,0.0,-0.010907175182079412
0.0,-0.04391072974212116,0.006516102207867296,0.0,-0.010907175182079412
0.0,-0.04391072974212116,0.006516102207867296,0.0,-0.010907175182079412
-5.961452636583963e-05,-0.043957096643605476,0.0065216752061570075,5.962942627253042e-05,-0.011036628823155925
-0.00039668315467182645,-0.04410951251210729,0.0065587564829296665,7.271453088679914e-05,-0.011439105419699022
-0.001172069902354261,-0.04462975809274457,0.00666827615209458,0.00013229087662557725,-0.012435612740348875
0.0,-0.04462975809274456,0.00666827615209458,0.0,-0.011131251961369036
-0.00011867828390088744,-0.044566655355769015,0.0066793526009143595,0.00011870794605632828,-0.011373404366448478
0.0019820541860460146,-0.043643594473493925,0.006494386021092479,7.01250854569309e-05,-0.008946816367852788
-0.0002990867271600059,-0.0440342212783055,0.006522352309148518,9.830291577833231e-05,-0.011323164079917408
0.000860462716733248,-0.04324503738687032,0.006441918278462614,6.204243860410227e-05,-0.0099680017390205
0.0006723786406988071,-0.041711438852179615,0.006379011822648298,1.8692025907001005e-05,-0.009896469093074454
0.0020274549088956637,-0.040238555794207334,0.006189199490592464,3.808351409240235e-05,-0.008223683675209936
0.0017063899913019715,-0.03890075169180557,0.006029121679527185,0.00022279696720601432,-0.008435603824611785
0.0009468482289943826,-0.038072549940662816,0.005940145519812399,4.2808554648048824e-05,-0.008843360839532346
-6.684795767371453e-05,-0.03801248082913312,0.005946433228983486,6.68646654861805e-05,-0.009881393935056692
-0.0006671828126777853,-0.03837236025769998,0.00600918415220415,6.683571769247727e-05,-0.01058043870834441
0.0,-0.03675036854234967,0.00600918415220415,0.0,-0.009684221006439116
0.0,-0.03673268743794418,0.00600918415220415,0.0,-0.009682452895998568
0.0,-0.03659873144012558,0.00600918415220415,0.0,-0.00966905729621671
0.0,-0.03692651386922671,0.00600918415220415,0.0,-0.009701835539126822
0.0,-0.035643888643471615,0.00600918415220415,0.0,-0.00957357301655131
0.0,-0.035394058818853526,0.00600918415220415,0.0,-0.009548590034089503
0.0,-0.03541391772018788,0.00600918415220415,0.0,-0.009550575924222938
-0.00011972609865311382,-0.03533773130590822,0.00602043730589483,0.00011975602269694508,-0.009793692557835711
0.0007046463213072815,-0.03159048066186229,0.005954214952764362,0.00011971050708162096,-0.008528327204724932
0.0,-0.031435751697034414,0.005954214952764362,0.0,-0.009097790122467805
-0.0001558058115225129,-0.03203164040473941,0.005968867832623918,0.0001558447532400048,-0.009483682437860378
-0.001242473752470856,-0.033178391775212465,0.006085699046257002,0.0001557911429705608,-0.010801803119219666
0.0,-0.03440454282653895,0.006085699046257002,0.0,-0.009526153328910898
0.0,-0.033040315930321,0.006085699046257002,0.0,-0.009389730639289101
0.0,-0.031204514361296263,0.006085699046257002,0.0,-0.009206150482386629
-6.130234562031242e-05,-0.032476946075890106,0.006091456213192757,6.131766737627581e-05,-0.009461770833778357
-0.00038549752345201047,-0.02634858142880088,0.006127657724253556,4.063170843746029e-05,-0.009188645099023115
-0.0004223049705845659,-0.010047462534702756,0.00616730048099702,0.00010190619472288342,-0.007696257899774745
0.0,-0.009887541527887879,0.00616730048099702,0.0,-0.007156054633785808
-0.00013264191601128,-0.007898883534879927,0.006179746630045731,0.00013267506820229533,-0.007234951967747299
0.00015227729178099136,-0.007329925385294727,0.006165459935948348,0.0001326263556343101,-0.0068788015383311404
-0.00019995002498756468,-0.012582708415613413,0.006184222154578852,0.0002,-0.007842443021127759
0.0009185141400153136,-0.012647218044785196,0.006098051036071297,0.00019994002798860486,-0.006644198728523108
0.0,-0.008983357143099027,0.006098051036071297,0.0,-0.0069963867503812
-0.00019995002498744184,-0.0018734123986168996,0.006116826733113004,0.0002,-0.0067041179979621356
0.00016958223677003575,-0.001723674102637818,0.006100905814595337,0.00019994002798860486,-0.0063036310160776874
0.0,-0.001593234028491646,0.006100905814595337,0.0,-0.006260229217444502
-0.00019995002498740747,-0.0014174860896992722,0.0061196809408240035,0.0002,-0.006661379574781338
-0.00010824897898033552,-0.001032601593383462,0.006129843389508507,0.00019994002798860483,-0.006541292555815793
0.0,-0.0036364796467177976,0.006129843389508507,0.0,-0.006493491354180287
-3.602033972777615e-05,-0.004248372556116783,0.006133224624439916,3.602934256196022e-05,-0.006630111562341331
0.00010129779822535695,-0.004890618553888783,0.006123716126767858,3.601263408082755e-05,-0.006547492818012208
0.0,-0.004783043832393342,0.006123716126767858,0.0,-0.006602020510007192
0.0,-0.004312950579959923,0.006123716126767858,0.0,-0.00655501118476385
0.0,-0.00215124322857959,0.006123716126767858,0.0,-0.006338840449625817
0.0,-0.0036596770015088487,0.006123716126767858,0.0,-0.006489683826918743
0.0,-0.004804021899558286,0.006123716126767858,0.0,-0.006604118316723686
0.0,-0.004129485931361382,0.006123716126767858,0.0,-0.006536664719903996
0.0,-0.002811545656028729,0.006123716126767858,0.0,-0.006404870692370731
-0.00019995002498754294,-0.0010633779778471376,0.006142486692074049,0.0002,-0.006648774514846305
4.3568640317125725e-05,-0.004292698512591269,0.006138397447835675,0.00019994002798860486,-0.006724038686766281
0.0,-0.0025863702079501633,0.006138397447835675,0.0,-0.006397034468630692
0.0,-0.0006282324108871777,0.006138397447835675,0.0,-0.006201220688924393
0.0,-0.006557111321788253,0.006138397447835675,0.0,-0.0067941085800145
0.0,-0.007649511532704534,0.006138397447835675,0.0,-0.0069033486011061285
0.0,-0.0032481552279645873,0.006138397447835675,0.0,-0.006463212970632134
0.0,7.623945577847616e-05,0.006138397447835675,4.958744626492262e-06,-0.00613573224688432
0.0,0.0022185052342720926,0.006138397447835675,0.0,-0.0059165469244084655
0.0,0.00035186899701101593,0.006138397447835675,0.0,-0.006103210548134574
0.0,0.0006857558981670615,0.006138397447835675,0.0,-0.006069821858018969
