step,price_BTC,price_ETH,capital,cash,drawdown,realized_pnl,unrealized_pnl,reward,weights,forced_exit,exit_reason
321,97202.2578125,3232.6298828125,8919.95281333977,-9.815534016123847,0.1316526747326248,-990.1702154763328,90.26097512747208,-0.03638725537548889,"[np.float64(0.0), np.float64(1.001100402011258)]",False,
322,96816.46875,3199.52001953125,8828.490623162605,-9.815534016123847,0.14055641557805443,-990.1702154763328,-1.2012150496941494,-0.7893849386936305,"[np.float64(0.0), np.float64(1.0011118020548577)]",False,
323,96933.59375,3209.5,8856.059171659575,-9.815534016123847,0.13787264853916967,-990.1702154763328,26.36733344727676,0.28591227232142563,"[np.float64(0.0), np.float64(1.0011083410607209)]",False,
324,96762.1796875,3199.60009765625,8828.711829775135,-9.815534016123847,0.14053488136432687,-990.1702154763328,-0.9800084371640241,-0.31636109038603843,"[np.float64(0.0), np.float64(1.0011117741982496)]",False,
325,96942.9296875,3202.6298828125,8837.08126288946,-9.815534016123847,0.13972012650957474,-990.1702154763328,7.38942467716175,0.07787762222958643,"[np.float64(0.0), np.float64(1.0011107212578596)]",False,
326,98964.0,3298.93994140625,9092.195471325826,7272.479884027896,0.11488504664209749,-721.2923192452294,-0.909757810791502,0.9801924981111985,"[np.float64(0.2001403943675419), np.float64(0.0)]",True,take_profit
327,99434.40625,3329.47998046875,9097.317726530657,7157.893776268951,0.11438640088695401,-714.915222563774,-0.40084143482449885,0.04332232549487848,"[np.float64(0.013208777872114118), np.float64(0.19997757095746793)]",False,
328,98992.421875,3334.469970703125,9095.407555064598,5583.500711066765,0.11457235392034607,-715.0004864625926,-0.17451350286956357,-0.03423752051704621,"[np.float64(-0.08400335770921312), np.float64(0.38624470400313093)]",False,
329,98995.578125,3339.489990234375,9095.574491843068,2821.6218951429382,0.11455610281362978,-717.3656972050687,4.882804924677515,-0.011484990584260805,"[np.float64(0.11600303583479131), np.float64(0.5737777583664573)]",False,
330,98645.6484375,3325.81005859375,9067.646911422959,-1.1368683772161603e-13,0.11727482120446306,-717.3656972050687,-21.63466960080895,-0.311440156143094,"[np.float64(0.3160012709566964), np.float64(0.6839987290433036)]",False,
331,99446.140625,3372.31005859375,9176.103805175255,0.0,0.10671666517299044,-713.0041275135095,83.21688449170004,0.8205180042159591,"[np.float64(0.23230484847401026), np.float64(0.7676951515259897)]",False,
332,99844.8984375,3434.989990234375,9306.57153030079,9005.633001278584,0.0940157795834333,-497.89321607735667,3.078767216239245,0.8796732791227305,"[np.float64(0.0323361323815537), np.float64(0.0)]",True,take_profit
333,99566.3984375,3434.010009765625,9301.635942396606,7619.297021429349,0.09449625348782549,-495.8039318403071,-1.8981301317428723,-0.06276401996996411,"[np.float64(-0.07571499740747066), np.float64(0.1809784285070058)]",False,
334,99672.0,3432.409912109375,9293.837311575186,4954.061559635473,0.09525544138447004,-500.15888288271185,-2.9545040880938735,-0.09356550111493342,"[np.float64(0.12428669263961371), np.float64(0.34266528924354833)]",False,
335,99713.4609375,3430.780029296875,9289.456469315197,1602.3402562767014,0.09568191142735977,-500.15888288271185,-5.660323207971873,-0.057223496852625566,"[np.float64(0.3243036633704803), np.float64(0.5032061310325046)]",False,
336,100497.3515625,3451.52001953125,9339.797503763933,-2.2737367544323206e-13,0.09078126861797409,-500.15888288271185,45.48148098403302,0.4851391518285923,"[np.float64(0.4964805040570703), np.float64(0.5035194959429298)]",False,
337,99869.2578125,3398.820068359375,9238.032880045921,-5.684341886080802e-14,0.10068793972504814,-501.16139636158766,-54.791089752198396,-0.8079809878441188,"[np.float64(0.4457677712994011), np.float64(0.5542322287005989)]",False,
338,100082.3515625,3403.3701171875,9250.72360434695,751.8180476514763,0.09945251205708747,-501.00092181834793,-40.785863629700934,0.12523883684793705,"[np.float64(0.24584615150834943), np.float64(0.672882579366477)]",False,
339,99637.7734375,3384.830078125,9205.960763288464,0.0,0.10381012404426919,-501.00092181834793,-85.17298352494137,-0.46103095096200203,"[np.float64(0.32752899950218395), np.float64(0.672471000497816)]",False,
340,99478.03125,3363.3798828125,9153.903077935336,7985.4957773245305,0.10887788087908071,-628.8116922076633,-5.425153227461537,-0.5250049972141126,"[np.float64(0.12764033993621215), np.float64(0.0)]",True,stop_loss
341,99610.0,3375.0400390625,9151.67876201477,7461.104124168255,0.1090944155200807,-633.2717972806074,-1.302235308176457,-0.03678965286309594,"[np.float64(-0.033271310663409076), np.float64(0.18477826980994774)]",False,
342,99382.109375,3368.389892578125,9146.520240950013,5730.866957720778,0.10959659171570121,-633.2717972806074,-4.502641698887172,-0.06892291513241176,"[np.float64(-0.11299087962135182), np.float64(0.3733785841550931)]",False,
343,99801.2265625,3380.780029296875,9143.594918084564,3910.5143364413116,0.1098813685905247,-635.970186137168,-3.523139646028153,-0.04460343130655936,"[np.float64(-0.09177167302838517), np.float64(0.5734305782412669)]",False,
344,99799.9921875,3384.300048828125,9146.752047537559,2081.841394555779,0.1095740256063857,-635.970186137168,0.8007459861366044,0.022012510862919176,"[np.float64(-0.1101883726003942), np.float64(0.7735280175657704)]",False,
345,98955.796875,3316.199951171875,9019.216279454591,8208.626414552047,0.1219894884914747,-756.9299511025272,-0.4052839892076027,-0.8994385778059701,"[np.float64(0.0898736475306656), np.float64(0.0)]",True,stop_loss
346,99152.9296875,3336.22998046875,9016.816057435994,7302.7580157388,0.12222314739231328,-756.1265506287372,-1.6014501784873871,-0.041255687103113926,"[np.float64(-0.05501567588659121), np.float64(0.19017823531457528)]",False,
347,99214.25,3334.050048828125,9011.187745134399,5671.722801955273,0.12277105723389341,-756.1265506287372,-5.436079866814545,-0.07681915999033538,"[np.float64(-0.12755337928886015), np.float64(0.37088440750104)]",False,
348,99158.7109375,3351.27001953125,9024.924984052363,3658.479502362742,0.12143375255071916,-758.563460933903,13.466116112903112,0.1369960323430015,"[np.float64(0.027340755925066202), np.float64(0.5672841845783155)]",False,
349,99392.09375,3357.5,9030.558212108857,2124.9423219088208,0.12088536416595518,-758.2297408187032,20.998028741603786,0.04870503946428132,"[np.float64(-0.0900761597774454), np.float64(0.7648293568292104)]",False,
350,99084.0390625,3328.610107421875,8974.211571734884,80.79791056024237,0.12637064592477454,-753.102701880252,-38.23515167749122,-0.568425714055713,"[np.float64(0.025786770308682056), np.float64(0.9652098860644835)]",False,
351,97618.890625,3277.139892578125,8828.09525231473,8828.09525231473,0.14059490448325662,-933.0783363887232,0.0,-0.9435612882238906,"[np.float64(0.0), np.float64(0.0)]",True,stop_loss
352,99296.171875,3333.0400390625,8824.183373808051,7274.776075793881,0.1409757214347729,-933.0783363887232,-1.9560410527322842,-0.0615450015019605,"[np.float64(-0.0892053207007059), np.float64(0.17572028898892442)]",False,
353,99346.390625,3340.409912109375,8824.415319557133,6005.907523681192,0.14095314177823923,-933.0783363887232,-0.7228519116346659,-0.014490392017249349,"[np.float64(-0.11701147660857268), np.float64(0.3197096067915949)]",False,
354,99838.5390625,3343.860107421875,8807.732392037411,4846.019462099669,0.14257720591764983,-952.7226911943021,4.364921753895635,-0.20463051274594501,"[np.float64(0.0), np.float64(0.4497994209632562)]",True,stop_loss
355,99584.2421875,3325.969970703125,8783.742998979598,2050.1713501789645,0.14491254621960598,-952.7226911943021,-18.227245860678657,-0.2841350315349586,"[np.float64(0.19996363397480726), np.float64(0.5666311593362982)]",False,
356,100417.203125,3344.81005859375,8824.01712634385,2979.0579082190798,0.14099190543752416,-939.79500361242,10.424333091283499,0.4109399654793882,"[np.float64(0.0), np.float64(0.6623920981153598)]",False,
357,100343.9921875,3337.330078125,8807.95881736248,2060.6532233080065,0.1425551636681547,-939.79500361242,-4.140461131507202,-0.1980083716483109,"[np.float64(-0.07838191058847283), np.float64(0.7661640237478473)]",False,
358,100156.9765625,3320.080078125,8774.683399772963,1115.7588293243848,0.14579448796343578,-938.66039236702,-37.42284864234303,-0.37945766510439727,"[np.float64(-0.028778527124040377), np.float64(0.8727254491959875)]",False,
359,99838.25,3297.6201171875,8723.177540689154,712.3478783266928,0.1508085251345896,-938.66039236702,-87.87293745345733,-0.5471466963431394,"[np.float64(-0.09420103431413131), np.float64(0.9180414876751113)]",False,
360,99987.296875,3308.050048828125,8743.830658331795,1001.3102712281311,0.14879796747372398,-941.153261591506,-64.22926135079939,0.21350733006631106,"[np.float64(-0.12104339356164225), np.float64(0.8856487838619401)]",False,
361,100120.578125,3313.679931640625,8752.0862350038,743.2460541412677,0.14799429641495393,-941.153261591506,-55.62808089198488,0.07533215097106948,"[np.float64(-0.13760860166351477), np.float64(0.9157510387303306)]",False,
362,101659.796875,3386.31005859375,8868.155067245218,293.45034402463,0.13669512677439105,-1004.4257307075551,125.7407021623988,0.8516446864705217,"[np.float64(0.0), np.float64(0.9669096512409332)]",True,stop_loss
363,101100.0,3373.300048828125,8832.513078245085,825.5831451226196,0.14016483412185474,-998.8940118686124,85.91582910770796,-0.39831936068959906,"[np.float64(-0.08171591518114046), np.float64(0.9066516627723592)]",False,
364,101051.7265625,3361.010009765625,8803.853939380537,934.2187642666202,0.14295476890046474,-998.3706826416803,56.992000037917414,-0.3311726736875978,"[np.float64(-0.06649626305652173), np.float64(0.8938897529680014)]",False,
365,101481.2890625,3371.070068359375,8818.591487825553,680.3450261985415,0.14152008521535708,-998.3706826416803,72.40540841229893,0.14760777162767896,"[np.float64(-0.10821106212791992), np.float64(0.9237644619240497)]",False,
366,101334.046875,3366.7099609375,8810.581302354818,456.9814022372792,0.1422998677180186,-1000.9950197768917,67.83357139683959,-0.10810798507196798,"[np.float64(-0.054905950162484), np.float64(0.9483574533253617)]",False,
367,101408.9921875,3367.43994140625,8809.414846171054,0.0,0.14241342090920797,-1004.7750455060898,71.39979505012198,-0.03075685771103837,"[np.float64(0.05131132147212565), np.float64(0.9486886785278744)]",False,
368,101440.5,3373.139892578125,8823.701563495562,0.0,0.14102262512416355,-1004.7750455060898,85.68651237463096,0.14365760704108638,"[np.float64(0.051244158421476574), np.float64(0.9487558415785234)]",False,
369,102136.0078125,3407.330078125,8910.746126945674,0.0,0.13254893524791958,-1001.9880769505794,170.39891555604567,0.7404565721273557,"[np.float64(0.0), np.float64(1.0)]",True,stop_loss
370,101861.2578125,3404.1201171875,8902.351534600453,0.0,0.1333661393253651,-1001.9880769505794,162.004323210823,-0.10914843336283298,"[np.float64(0.0), np.float64(1.0)]",False,
371,102321.53125,3427.469970703125,8963.415362292075,0.0,0.1274216447124217,-1001.9880769505794,223.06815090244453,0.581676642229019,"[np.float64(0.0), np.float64(1.0)]",False,
372,102237.6015625,3423.239990234375,8952.353245850538,0.0,0.12849852924587343,-1001.9880769505794,212.0060344609076,-0.13671541799535106,"[np.float64(0.0), np.float64(1.0)]",False,
373,102745.6875,3407.6298828125,8911.530167058234,0.0,0.13247260982906475,-1001.9880769505794,171.18295566860525,-0.4409254377157463,"[np.float64(0.0), np.float64(1.0)]",False,
374,102474.140625,3402.0,8896.807068527596,0.0,0.13390588683133856,-1001.9880769505794,156.4598571379668,-0.17764037553943182,"[np.float64(0.0), np.float64(1.0)]",False,
375,103378.953125,3428.8701171875,8967.076982850323,0.0,0.1270651900893497,-1001.9880769505794,226.7297714606931,0.6462397496794585,"[np.float64(0.0), np.float64(1.0)]",False,
376,104000.0,3421.800048828125,8948.587554821323,0.0,0.1288651150116762,-1001.9880769505794,208.24034343169225,-0.2156483149122511,"[np.float64(0.0), np.float64(1.0)]",False,
377,104972.8125,3437.739990234375,8990.27320543127,0.0,0.12480706403689479,-1001.9880769505794,249.92599404163957,0.423077917863806,"[np.float64(0.0), np.float64(1.0)]",False,
378,104125.4609375,3414.409912109375,8929.261093740557,0.0,0.1307465241555978,-1001.9880769505794,188.9138823509279,-0.6033822305825438,"[np.float64(0.0), np.float64(1.0)]",False,
379,104835.6796875,3411.5400390625,8921.755888917156,0.0,0.131477147362958,-1001.9880769505794,181.4086775275257,-0.09648059136524954,"[np.float64(0.0), np.float64(1.0)]",False,
380,105834.9296875,3432.110107421875,8975.550106900631,0.0,0.1262403410391686,-1001.9880769505794,235.20289551100112,0.5273037572481238,"[np.float64(0.0), np.float64(1.0)]",False,
381,104692.703125,3514.81005859375,9181.367654140957,7914.753133417065,0.10620423542525198,-555.1071204314311,-0.6332757856102136,0.9702613404976664,"[np.float64(0.13795488520194776), np.float64(0.0)]",True,take_profit
382,104604.4921875,3473.580078125,9178.102273418279,6533.923823055562,0.1065221165481517,-555.8623887906881,-2.0440799507503264,-0.0441326527834016,"[np.float64(0.09325449346432156), np.float64(0.1948419312204214)]",False,
383,104410.390625,3470.2099609375,9171.370420272544,5834.759553474913,0.10717745484371417,-559.0278297743504,-3.906201171342765,-0.08195023014154966,"[np.float64(-0.03648513659527499), np.float64(0.36386196360398243)]",False,
384,104077.4765625,3473.6298828125,9174.082872508607,3057.900276610502,0.10691340068408026,-556.8292587605645,-1.5031578295004089,0.020900674605567642,"[np.float64(0.16350044653285173), np.float64(0.5031801013643208)]",False,
385,104656.8671875,3487.7099609375,9198.088987922943,-2.2737367544323206e-13,0.10457643247961569,-556.8292587605645,24.031143630118784,0.2475281588578944,"[np.float64(0.36352142914188096), np.float64(0.636478570858119)]",False,
386,104268.140625,3466.31005859375,9149.748123625497,-2.2737367544323206e-13,0.10928236098531638,-556.8292587605645,-24.309720667326573,-0.491030065081302,"[np.float64(0.3640846621418461), np.float64(0.635915337858154)]",False,
387,104327.9765625,3451.360107421875,9124.755706523672,1.1368683772161603e-13,0.11171534454436398,-558.3214306063142,-46.90520590238523,-0.27595185266659267,"[np.float64(0.26603774478793735), np.float64(0.7339622552120627)]",False,
388,103559.8203125,3384.070068359375,8968.359893758712,7942.351297855859,0.1269403001623324,-748.8526776177512,-8.796609425866302,-0.9497208534926843,"[np.float64(0.11440314707005415), np.float64(0.0)]",True,stop_loss
389,103599.2734375,3365.68994140625,8965.10940810814,7364.180467771674,0.12725673126679674,-757.7716589177631,-1.3074824162454073,-0.04830190327748555,"[np.float64(-0.037688588070667536), np.float64(0.1786298125686824)]",False,
390,102829.2734375,3294.0,8935.95910679284,8935.95910679284,0.13009448015488767,-786.9428639951667,0.0,-0.3265531645375218,"[np.float64(0.0), np.float64(0.0)]",True,stop_loss
391,103440.390625,3313.52001953125,8932.282492271657,7512.625465418802,0.13045239442330547,-786.9428639951667,-1.8383912469386163,-0.053724661295136936,"[np.float64(-0.08419196102770714), np.float64(0.1590618115950175)]",False,
392,102821.75,3287.6298828125,8930.479075712705,5569.335201962612,0.13062795498714247,-775.6992478402808,-12.787352299686674,-0.03287821332778958,"[np.float64(0.09216854422750503), np.float64(0.28419915623450553)]",False,
393,103272.0,3293.2099609375,8935.455552642547,5493.62233319701,0.1301435005823142,-772.9198154168637,-9.122648556213322,0.04303471681581252,"[np.float64(-0.04510411505913958), np.float64(0.3852559941724084)]",False,
394,103159.2890625,3270.969970703125,8910.44905075604,4881.509937633716,0.13257785527923224,-778.9785864412187,-26.530976017990245,-0.2858157999601402,"[np.float64(0.13915624683015013), np.float64(0.3130026836763291)]",False,
395,103184.640625,3267.10009765625,8906.054771009554,6279.794576771265,0.1330056334462458,-783.2345279941712,-25.969822145922084,-0.06233189866749517,"[np.float64(0.01721841353175678), np.float64(0.2776663880739026)]",False,
396,103589.2890625,3311.6201171875,8937.236267795122,5819.922324394889,0.12997014997473139,-779.7774112004993,3.3134611679335606,0.3238027365048984,"[np.float64(0.21719421471358066), np.float64(0.13160644915980435)]",False,
397,103457.34375,3289.89990234375,8924.464400068186,6802.479768237501,0.13121347686349796,-783.2516722340646,-4.6918131451907925,-0.1546853247963142,"[np.float64(0.017199195010092802), np.float64(0.2205724556689633)]",False,
398,104365.8125,3323.3798828125,8945.689969311561,6957.166404161982,0.1291471916862716,-782.2032320567429,15.562697929830716,0.22067753630644096,"[np.float64(0.0), np.float64(0.22228845085971735)]",True,stop_loss
399,103993.03125,3297.5,8927.12750193663,6150.191776454586,0.13095422690637717,-782.2032320567429,-1.4612819666953367,-0.21775737020040384,"[np.float64(-0.08486026551674514), np.float64(0.31119440588727626)]",False,
400,104568.9609375,3307.070068359375,8919.9727917341,5788.810519077872,0.13165072985851586,-797.0686372717528,7.565215181700329,-0.09297004882247885,"[np.float64(0.0), np.float64(0.35102823133696015)]",True,stop_loss
401,103253.65625,3253.889892578125,8866.892550661349,4968.625848014959,0.13681803133696552,-810.8175304465427,-30.401618525558035,-0.5470460962941252,"[np.float64(0.19996157295376432), np.float64(0.23968136625785738)]",False,
402,103826.15625,3258.199951171875,8877.308511511814,6301.919374491486,0.13580404932003548,-802.7646876659572,-26.923727493474942,0.10323000999205041,"[np.float64(0.0), np.float64(0.2901092300307739)]",False,
403,104084.7421875,3264.780029296875,8880.317795092124,4940.021103642435,0.13551109896451058,-806.4736477476341,-19.109382991860723,0.020528499456401113,"[np.float64(0.19994939538864473), np.float64(0.24376183008431845)]",False,
404,104382.0078125,3290.199951171875,8900.253595222666,4486.840508418443,0.13357037135275318,-807.3404018039105,2.688125767801353,0.20770775238373915,"[np.float64(0.33719517142823147), np.float64(0.15867981006366483)]",False,
405,104035.421875,3266.02001953125,8877.168535378267,5288.472700022517,0.13581767583843868,-812.0152718691317,-14.351574901885286,-0.26725777742689555,"[np.float64(0.1372375365053266), np.float64(0.2670237795949238)]",False,
406,103889.2890625,3274.719970703125,8879.86600251622,6503.481371111566,0.13555508046116987,-816.9380730715782,-5.778780965333416,0.016720097812654246,"[np.float64(-0.025880072109681268), np.float64(0.26765374077972437)]",False,
407,104291.296875,3280.4599609375,8880.851067156302,6736.38111997648,0.13545918553175382,-817.1789632039854,-4.296355064273008,-0.0026344171668714993,"[np.float64(-0.03648406141152381), np.float64(0.24182619946371162)]",False,
408,104556.2265625,3307.7099609375,8894.15158723382,5633.5736311310375,0.134164394934128,-823.287913100952,16.148439008970296,0.13521365074812125,"[np.float64(0.1231276187761919), np.float64(0.24347035564812974)]",False,
409,104108.0,3316.300048828125,8893.23192746592,5963.803463999008,0.13425392277315623,-829.0753380739372,21.94050293813478,-0.023981637542631475,"[np.float64(0.0), np.float64(0.32939976010516997)]",False,
410,104486.828125,3353.300048828125,8924.11443070984,4161.262919230069,0.13124754598500613,-829.0753380739372,53.723826044507824,0.320948683950813,"[np.float64(0.191544848047797), np.float64(0.3421609384994655)]",False,
411,104877.9609375,3353.409912109375,8928.020048845707,4743.650371003176,0.13086733847351306,-824.7350017856976,54.58562490524068,0.03038351926386578,"[np.float64(0.014181561903147332), np.float64(0.45449678502591495)]",False,
412,104984.0078125,3335.469970703125,8903.360019355176,4260.682768186354,0.13326796447425754,-814.9264147715751,21.657148616010463,-0.2830216619780794,"[np.float64(0.21415571012590426), np.float64(0.30729655520718585)]",False,
413,105032.03125,3283.510009765625,8860.196847511465,4281.747151321961,0.13746985047128774,-815.089982657456,-20.635245881323666,-0.4641331872743619,"[np.float64(0.1342095578403828), np.float64(0.38253400609921967)]",False,
414,105116.5234375,3299.909912109375,8875.25755327414,4674.949305356302,0.13600370778653054,-814.4046559497945,-4.847910159681115,0.1543564014072263,"[np.float64(-0.031547564437614965), np.float64(0.4733077598830125)]",False,
415,105568.2890625,3283.43994140625,8850.003475799911,3996.352096254373,0.1384621636871095,-814.4046559497945,-29.762858593877198,-0.29103068998440235,"[np.float64(-0.031773558293784615), np.float64(0.5488903412483854)]",False,
416,105167.1171875,3276.06005859375,8839.76731187955,3253.935046354218,0.13945864267609598,-814.4046559497945,-38.73729312079813,-0.12984984994452026,"[np.float64(-0.09893087232053713), np.float64(0.6320922282405596)]",False,
417,104428.2421875,3221.89990234375,8756.840476755911,7871.328825577379,0.14753147635351302,-931.1336411107616,-0.44272882992890483,-0.7508464608239117,"[np.float64(0.10112227732468439), np.float64(0.0)]",True,stop_loss
418,105299.8125,3226.0,8760.69902620643,7349.000823576188,0.14715585092534272,-924.6322911314764,-1.319619259792836,0.02805419772674329,"[np.float64(-0.046684257967617264), np.float64(0.1612099391182441)]",False,
419,104823.859375,3174.699951171875,8740.651371054806,6584.059794565998,0.14910746749698658,-930.1499757586187,-14.281864686069877,-0.2411992992070745,"[np.float64(0.15329408979651402), np.float64(0.0934371302165037)]",False,
420,104363.2265625,3149.969970703125,8725.746271642933,8726.00205785619,0.15055846207935575,-957.7538894119243,-0.25578621325790324,-0.18547472527018607,"[np.float64(-0.019540438358254617), np.float64(0.0)]",True,stop_loss
421,104936.5390625,3205.89990234375,8720.717231691277,8322.287437557012,0.15104803343495224,-957.7538894119243,-4.175462907449071,-0.07407443418379286,"[np.float64(-0.08911172529291297), np.float64(0.04614346105290429)]",False,
422,104964.7109375,3276.989990234375,8727.16917598165,7262.551537229408,0.15041994395011316,-957.7538894119243,3.1992105133349558,0.05804993833309508,"[np.float64(-0.11913061097362738), np.float64(0.1683949645509447)]",False,
423,105160.0,3381.159912109375,8766.118986083067,8777.139578762944,0.1466282239568574,-903.6027418682878,-11.020592679876586,0.4034877885866397,"[np.float64(-0.13584669199422675), np.float64(0.0)]",True,take_profit
424,104936.3515625,3383.679931640625,8772.657326379303,7716.7362611507,0.1459917239184902,-903.6027418682878,-3.9523156931800303,0.059439387596370435,"[np.float64(-0.13545674837588859), np.float64(0.12075517474087404)]",False,
425,104963.109375,3410.739990234375,8775.019387441953,8208.598614970133,0.14576177994358458,-902.3090009204585,-0.283183446497588,0.011694220750126357,"[np.float64(0.06454923316550537), np.float64(0.0)]",False,
426,105115.796875,3442.389892578125,8773.028474388113,5391.559865949694,0.14595559307929493,-902.3090009204585,-0.8662810335624178,-0.03984151142772185,"[np.float64(0.26453418310576304), np.float64(0.12090496351392965)]",False,
427,105042.8984375,3432.72998046875,8766.086949716291,3034.134297710495,0.14663134266095634,-902.3090009204585,-6.629681983125258,-0.09621929518161113,"[np.float64(0.4594529055244506), np.float64(0.1944252370134017)]",False,
428,106200.0,3418.919921875,8801.434538072665,870.5252826458088,0.14319029488343826,-902.3090009204585,29.79917024884311,0.36609435384315725,"[np.float64(0.659516461543349), np.float64(0.24157633430940123)]",False,
429,106275.4921875,3377.669921875,8779.037687269029,0.0,0.14537060299680238,-902.3090009204585,7.837364563970127,-0.26610729241564196,"[np.float64(0.7607294684445225), np.float64(0.23927053155547748)]",False,
430,103684.4375,3233.0,8523.224315359274,999.1660644209076,0.17027374563823675,-1029.8386121495296,-118.93714391627307,-1.0152567064017368,"[np.float64(0.8827713518438838), np.float64(0.0)]",True,stop_loss
431,103414.0,3266.64990234375,8502.728816119909,127.81844404752803,0.17226895932567984,-1029.8386121495296,-138.9971870734921,-0.257946423338517,"[np.float64(0.8825911777380618), np.float64(0.10237618429220742)]",False,
432,101331.5703125,3215.1201171875,8330.025624701797,7977.849168760087,0.18908141982533433,-1331.7886563593936,-5.8233554299587,-0.9927950445559592,"[np.float64(0.0), np.float64(0.04227795589216051)]",True,stop_loss
433,99794.5078125,3170.89990234375,8324.575747692334,7883.464799636165,0.18961195919288865,-1331.7886563593936,-10.97023674444688,-0.0911121122203569,"[np.float64(-0.02050819650042149), np.float64(0.05301976347633017)]",False,
434,100692.8203125,3201.010009765625,8323.422751807202,7661.01396861441,0.1897242020392186,-1336.913446057593,-6.631446006069211,-0.03961377484834516,"[np.float64(0.0), np.float64(0.07958370047333815)]",True,stop_loss
435,101926.421875,3245.070068359375,8331.296030173562,7449.699314714471,0.188957747288439,-1336.913446057593,1.8639069327395066,0.06869186298980548,"[np.float64(-0.041369058100129204), np.float64(0.10587953606000781)]",False,
436,101891.9296875,3272.340087890625,8338.937242888296,7328.051590822158,0.1882138838665703,-1336.913446057593,9.565913112687916,0.06567491875745661,"[np.float64(-0.04131716384173328), np.float64(0.12124480206981182)]",False,
437,102232.34375,3270.72998046875,8334.480659963763,7101.957723896646,0.18864772717755318,-1336.913446057593,5.362246828953383,-0.07863159731740789,"[np.float64(-0.052681121959942234), np.float64(0.14833358741633068)]",False,
438,102344.203125,3291.330078125,8337.4945415621,7229.937681507067,0.18835432921016987,-1328.7078408892091,1.8363473252311633,0.01061653834130698,"[np.float64(0.11249742961363886), np.float64(0.020343060360166067)]",False,
439,107486.5,3416.010009765625,8389.345163570246,7496.575944649152,0.18330672975797446,-1282.5420936532125,8.372058971228082,0.5282199378471726,"[np.float64(0.0), np.float64(0.10641703273788763)]",True,stop_loss
440,107120.6484375,3382.590087890625,8380.054450542822,7214.319054773988,0.1842111701710588,-1282.5420936532125,-0.6404177436138855,-0.1341790836880779,"[np.float64(-0.010924005901802694), np.float64(0.13912471856527148)]",False,
441,108320.0078125,3392.429931640625,8380.003310003,7120.76274203661,0.18421614864481278,-1285.8931241083922,2.843405347325278,-0.02445968942215835,"[np.float64(0.0), np.float64(0.15026731152519554)]",True,stop_loss
442,108132.046875,3364.0,8368.30696098565,5976.462710592672,0.1853547750027258,-1285.8931241083922,-8.28107958634442,-0.1628039545771739,"[np.float64(0.12361988849903065), np.float64(0.16220187467769423)]",False,
443,107964.5625,3353.419921875,8362.435651634465,5976.462710592672,0.18592634033245428,-1285.8931241083922,-14.152388937529844,-0.09412793206206344,"[np.float64(0.12351507492896649), np.float64(0.1618052600114222)]",False,
444,108239.1875,3375.429931640625,8372.806186868109,5720.027177705711,0.18491678044798288,-1287.134700431622,-1.9713938520643084,0.09932972521777812,"[np.float64(0.20685810390906292), np.float64(0.10997462217541398)]",False,
445,106917.59375,3304.02001953125,8331.737691546217,5458.009464513807,0.18891475205296582,-1288.2792364680543,-41.67485563694427,-0.4784563480970989,"[np.float64(0.19458026085176397), np.float64(0.15033316938599225)]",False,
446,107956.3125,3342.989990234375,8360.624469291217,7093.3146256202635,0.18610265688661576,-1293.2358225730643,-7.013430175576313,0.3099789307150586,"[np.float64(0.0), np.float64(0.15158076389219655)]",False,
447,107866.6484375,3359.39990234375,8366.20004225106,7007.895121126584,0.18555988116035052,-1293.2358225730643,-1.115258314187614,0.04342236985718895,"[np.float64(-0.022327185855763602), np.float64(0.16238975000740255)]",False,
448,104957.9921875,3335.89990234375,8371.261785089686,7022.1803582006205,0.18506712621566745,-1278.6778140545368,-10.338752549596414,0.03725617931337985,"[np.float64(0.0), np.float64(0.1611562822335764)]",True,take_profit
449,106670.3828125,3379.969970703125,8388.379763295923,6500.212472032157,0.18340071038360814,-1278.2221776426238,6.6759380702975974,0.17871341058213147,"[np.float64(0.07305942589981064), np.float64(0.15203377976615173)]",False,
450,102963.3203125,3292.929931640625,8333.541764948772,7197.985937796443,0.18873912754614652,-1302.4011792105782,-23.633997445384175,-0.597707547162984,"[np.float64(0.0), np.float64(0.13626329106893365)]",True,stop_loss
451,103930.65625,3330.530029296875,8345.376145816268,7583.495726804767,0.18758706394362193,-1309.833560030989,-3.8013350320452135,0.11867472480034273,"[np.float64(0.0446566519614539), np.float64(0.04663706634427506)]",False,
452,103691.6328125,3343.5,8344.56264475189,7469.57418473625,0.18766625735284026,-1311.0629077688648,-2.6495351522276493,-0.03211392707958319,"[np.float64(-0.02459732160507816), np.float64(0.104894218215887)]",False,
453,103647.15625,3320.239990234375,8336.94130023609,7218.8093559930185,0.1884081866279972,-1316.1654318969556,-4.270121403716428,-0.11361991018451405,"[np.float64(0.08573068471596344), np.float64(0.048387081497816724)]",False,
454,102596.0,3284.9599609375,8323.679086954728,7388.635056562438,0.18969924810231067,-1324.1250887757403,-8.709138976406233,-0.1804015305113929,"[np.float64(-0.01937244411311469), np.float64(0.11236448334072886)]",False,
455,103608.0,3318.489990234375,8327.789073935499,7150.288139135058,0.18929914551473878,-1324.1250887757403,-4.2667123056899685,0.02705182419781366,"[np.float64(-0.03664838840001983), np.float64(0.14202185160507497)]",False,
456,102260.0078125,3284.0,8327.266527095782,7007.630899479042,0.1893500148590156,-1324.1250887757403,-4.717966172064659,-0.028839676328860045,"[np.float64(-0.03617384424887815), np.float64(0.1576688213624557)]",False,
