step,price_BTC,price_ETH,realized_pnl,cumulative_realized_pnl,forced_exit,exit_reason
671,103492.0625,3132.449951171875,-1.8856440677432147,-2022.033347263366,False,
672,103733.2421875,3113.89990234375,-1.57792364676925,-2023.6112709101353,False,
673,104026.0390625,3124.419921875,-1.6440835248245094,-2025.2553544349598,False,
674,104264.1484375,3138.389892578125,1.0064987908153853,-2024.2488556441444,False,
675,104663.1875,3155.3701171875,-2.0387650935399506,-2026.2876207376844,True,take_profit
676,105196.0,3201.5,0.0,-2026.2876207376844,False,
677,105478.0,3196.81005859375,0.0,-2026.2876207376844,False,
678,105375.703125,3194.989990234375,-3.9354590920765986,-2030.223079829761,False,
679,105184.3671875,3186.10009765625,0.0,-2030.223079829761,False,
680,105132.0703125,3191.0400390625,-1.7513903500500874,-2031.974470179811,False,
681,105060.0078125,3205.010009765625,0.0,-2031.974470179811,False,
682,105412.046875,3221.5400390625,115.16323894958555,-1916.8112312302255,True,take_profit
683,105345.3984375,3219.68994140625,0.0,-1916.8112312302255,False,
684,105300.6328125,3222.7099609375,0.014785995876763991,-1916.7964452343488,False,
685,105020.0,3220.010009765625,0.0,-1916.7964452343488,False,
686,104879.9921875,3263.139892578125,0.0,-1916.7964452343488,False,
687,105920.5703125,3271.239990234375,20.98008390885252,-1895.8163613254962,True,stop_loss
688,105564.0,3255.300048828125,0.0,-1895.8163613254962,False,
689,105696.9609375,3278.929931640625,0.36218760836050023,-1895.4541737171357,False,
690,105300.0078125,3272.60009765625,0.0,-1895.4541737171357,False,
691,105578.953125,3270.340087890625,0.0,-1895.4541737171357,False,
708,104736.0,3335.159912109375,210.18791706331717,-1685.2662566538186,True,take_profit
709,104704.6796875,3350.68994140625,-1.3137710336050077,-1686.5800276874236,False,
710,104664.0234375,3354.679931640625,0.0,-1686.5800276874236,False,
711,104442.7890625,3351.110107421875,3.535195720112597,-1683.044831967311,True,take_profit
712,105464.0078125,3427.659912109375,0.0,-1683.044831967311,False,
713,105081.8671875,3403.090087890625,-7.364479084867526,-1690.4093110521785,False,
714,104580.8671875,3375.8798828125,-0.20466622451885996,-1690.6139772766974,False,
715,102627.2890625,3314.760009765625,28.308364667906744,-1662.3056126087906,True,take_profit
716,102312.3203125,3339.080078125,-9.81398170061857,-1672.1195943094092,False,
717,101680.0234375,3315.989990234375,0.0,-1672.1195943094092,False,
718,102148.7265625,3319.1201171875,-4.165564935258772,-1676.285159244668,False,
719,102261.296875,3296.389892578125,-159.20838220330597,-1835.493541447974,True,stop_loss
720,102429.5625,3300.989990234375,0.0,-1835.493541447974,False,
721,102494.9375,3317.0,-6.4706038126332714,-1841.9641452606072,False,
722,102566.0,3313.110107421875,-0.21776059110925416,-1842.1819058517165,False,
723,102467.7734375,3306.199951171875,-0.01038743012827581,-1842.1922932818447,False,
724,102249.1875,3291.969970703125,0.0,-1842.1922932818447,False,
725,102316.15625,3294.590087890625,-0.21429975540740998,-1842.4065930372522,False,
727,102402.90625,3295.989990234375,-0.8344455822712007,-1843.2410386195234,False,
729,102016.8515625,3268.47998046875,-2.2405551650158486,-1845.4815937845392,False,
730,101675.9921875,3236.18994140625,-145.17148414074381,-1990.653077925283,True,stop_loss
731,101638.0,3234.31005859375,-5.578071434655612,-1996.2311493599386,False,
732,102028.8125,3252.159912109375,-4.1921415934070865,-2000.4232909533457,False,
733,102277.7109375,3267.199951171875,0.0,-2000.4232909533457,False,
734,101869.0234375,3246.2099609375,0.0,-2000.4232909533457,False,
735,101827.53125,3238.800048828125,0.0,-2000.4232909533457,False,
736,102073.890625,3250.989990234375,0.0,-2000.4232909533457,False,
738,102262.4921875,3262.239990234375,-2.8155692784932853,-2003.238860231839,False,
739,102003.703125,3242.0400390625,0.0,-2003.238860231839,False,
740,101669.6015625,3197.080078125,0.0,-2003.238860231839,False,
741,101333.34375,3164.010009765625,-182.27351169546387,-2185.512371927303,True,take_profit
742,101199.8203125,3149.800048828125,0.0,-2185.512371927303,False,
743,100666.90625,3137.93994140625,11.381113696009834,-2174.131258231293,True,take_profit
744,100635.6484375,3117.5400390625,-3.487114282630955,-2177.618372513924,False,
745,101243.859375,3151.4599609375,-19.71031660565677,-2197.3286891195808,True,stop_loss
746,101248.3828125,3152.489990234375,0.0,-2197.3286891195808,False,
747,100452.15625,3115.81005859375,18.463068356229996,-2178.8656207633508,True,take_profit
748,99206.859375,3077.969970703125,-46.9813500182122,-2225.846970781563,True,stop_loss
749,99538.6015625,3096.56005859375,-11.46044338920592,-2237.307414170769,True,stop_loss
750,100259.53125,3119.719970703125,0.7593760283575648,-2236.5480381424113,False,
751,100265.1484375,3114.989990234375,0.0,-2236.5480381424113,False,
752,99643.296875,3101.510009765625,0.0,-2236.5480381424113,False,
753,99831.0390625,3110.010009765625,0.0,-2236.5480381424113,False,
754,99690.78125,3111.2900390625,0.0,-2236.5480381424113,False,
755,99417.0625,3104.469970703125,26.10759340307868,-2210.4404447393326,True,take_profit
756,98864.6015625,3064.860107421875,0.0,-2210.4404447393326,False,
757,98178.0,3052.389892578125,2.1270872953537037,-2208.313357443979,True,take_profit
758,98795.8828125,3087.469970703125,-4.626458716154957,-2212.939816160134,False,
759,99205.078125,3087.070068359375,-11.587473767192932,-2224.527289927327,True,stop_loss
760,99346.8671875,3081.18994140625,0.0,-2224.527289927327,False,
761,98264.0,3015.89990234375,-126.86220250494034,-2351.389492432267,True,stop_loss
